"","Session","Drill","Position","Date","Start.Time","Duration","Day.Code","Participation","Zone","Squad","HR.Training.Effect","Session.RPE","Distance","Distance.Zone.1","Distance.Zone.2","Distance.Zone.3","Distance.Zone.4","Distance.Zone.5","Distance.Zone.6","Max.Speed","Avg.Speed","Max.HR","Avg.HR","HR.Exertion","Time.in.HR.Zone.1","Time.in.HR.Zone.2","Time.in.HR.Zone.3","Time.in.HR.Zone.4","Time.in.HR.Zone.5","Time.in.HR.Zone.6","Speed.Exertion","Sprint.Count","Accelerations.Zone.1","Accelerations.Zone.2","Accelerations.Zone.3","Decelerations.Zone.1","Decelerations.Zone.2","Decelerations.Zone.3","New.Bodyload","Impacts.Zone.1","Impacts.Zone.2","Impacts.Zone.3","Impacts.Zone.4","Impacts.Zone.5","Impacts.Zone.6","Collisions","Running.Series","Running.Imbalance","Running.Imbalance.Standard.Deviation","Running.Symmetry.Footstrikes","Metabolic.Load.Time.Zone.1","Metabolic.Load.Time.Zone.2","Metabolic.Load.Time.Zone.3","Metabolic.Load.Time.Zone.4","Metabolic.Load.Time.Zone.5","Metabolic.Load..relative.","Metabolic.Power.Average","High.Metabolic.Power.Distance","Equivalent.Distance","Metabolic.Load.Distance.Zone.1","Metabolic.Load.Distance.Zone.2","Metabolic.Load.Distance.Zone.3","Metabolic.Load.Distance.Zone.4","Metabolic.Load.Distance.Zone.5","Metabolic.Load..absolute.","Repeat.Sprints","Sprint.Max.Acceleration","Sprint.Total.Distance","Work.Rate.Interval.Count","Work.Rate.Interval.Duration","Work.Rate.Interval.Distance","Name"
"47","2015-08-03","","Centre Midfield","2015-08-03 19:49:00","2015-08-03 19:49:00",84.35,"Day 1","Full","SPI IQ Absolutes","First Team",0,0,3236.25,31.28,619.99,856.7,286.07,124.07,453,26.89,1.75,181,133.2,143.13,20.32,46.64,7.16,5.86,3.79,0.57,2824.4,48,42,10,2,49,17,4,153.44,2151,541,145,34,14,19,43,2,0.8,5.3,27,26.6,3.9,1.4,0.8,0.3,17.2,3.4,659.6,3696.6,1903.7,661.6,317.5,225.3,116.9,1064.4,26,0,260.8,6,6,641.08,1
"48","2015-08-03","Passing Drill","Centre Midfield","2015-08-03 20:09:00","2015-08-03 20:09:00",6,"Day 1","Full","SPI IQ Absolutes","First Team",0,0,337.38,5.24,89.46,65.58,37.61,18.24,62.6,14.18,2.93,142,119.78,7.85,0.02,5.98,0,0,0,0,367.7,9,9,0,0,4,0,0,8.13,285,85,5,0,0,1,1,0,0,0,0,3.2,0.5,0.2,0,0,1.7,4.8,51.1,375.3,203.3,80.6,46.8,4.2,0,108.1,5,0,30.6,0,0,0,1
"49","2015-08-03","Attack v Defence","Centre Midfield","2015-08-03 20:16:00","2015-08-03 20:16:00",34,"Day 1","Full","SPI IQ Absolutes","First Team",0,0,1676.01,12.35,218.49,367.95,125.79,71.75,288.19,26.89,2.04,181,135.09,86.18,0,20.8,4.53,5.25,3.1,0.32,1658,30,18,7,2,28,11,2,73.57,1265,306,97,22,9,9,23,2,0.8,5.3,27,10.7,2.4,0.7,0.6,0.3,9.1,4.5,424.7,1965.8,814.8,431.6,169.7,173.9,81.1,566,17,0,185.5,5,5,540.95,1
"50","2015-08-03","Crossing and Finishing","Centre Midfield","2015-08-03 20:55:00","2015-08-03 20:55:00",17.5,"Day 1","Full","SPI IQ Absolutes","First Team",0,0,666.77,5,138.83,195.18,67.73,20.39,75.81,26.5,1.79,152,131.69,31.05,0,15.99,1.51,0,0,0,514.3,8,9,3,0,11,6,1,25.07,359,103,28,9,3,5,14,0,0,0,0,6,0.6,0.3,0.1,0.1,3.6,3.4,131.4,768.4,429.5,104.3,69,36.3,26.1,221.3,4,0,39.9,0,0,0,1
"51","2015-08-04","","Centre Midfield","2015-08-04 19:51:00","2015-08-04 19:51:00",75.02,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,5006.95,60.94,830.53,1039.26,578.76,267.96,847.52,27.5,3.13,184,138.93,224.79,0.05,41.57,7.35,11.85,11.57,2.63,5230,102,67,19,1,86,14,3,191.24,3796,901,169,42,11,6,46,11,3.5,3.6,151,36.9,7.4,3.1,0.9,0.3,26.4,5.9,1053.1,5679.6,2695.3,1234.3,688.9,261.2,103,1635.3,64,0,538.5,25,25,2781.73,1
"52","2015-08-04","3 Zones 75yrd Pitch - 1touch - 2touch - 3 touch","Centre Midfield","2015-08-04 20:13:00","2015-08-04 20:13:00",13.25,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,1487.29,9.72,111.61,313.26,180.23,95.83,271.29,22.93,5.25,178,162.86,65.16,0,1.14,1.36,5.01,5.25,0.48,1681.4,31,21,7,0,31,7,2,48.45,1247,286,61,18,7,3,14,4,2.6,2.4,57,8,2.3,1.2,0.3,0.1,7.9,9.9,390.2,1693.7,699.2,394.4,263,87.5,39.8,487.7,21,0,157.5,11,11,1229.9,1
"53","2015-08-04","3 Zones - Side Areas 3 Touch - Centre Area 1 Touch","Centre Midfield","2015-08-04 20:29:00","2015-08-04 20:29:00",11.33,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,1045.02,7.89,133.89,234.23,110.17,53.54,210.77,24.73,4.43,179,154.99,44.74,0,2.77,2.22,3.58,2.3,0.46,1226.6,29,12,5,0,18,3,1,24.35,803,169,27,6,2,1,8,3,4.4,3.7,38,6.7,1.6,0.6,0.2,0.1,5.4,7.9,216.3,1156.8,550.7,274.6,135.1,59.3,21.9,333.1,25,0,158.8,6,6,634.51,1
"54","2015-08-04","11 v 11 75yrd Pitch","Centre Midfield","2015-08-04 20:42:00","2015-08-04 20:42:00",11.92,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,1232.52,8.93,99.72,229.31,172.24,56.3,206.77,27.5,4.57,184,162.07,57.88,0,2.35,1.67,2.3,3.91,1.69,1280.3,20,19,7,1,22,4,0,33.95,828,238,49,10,2,2,8,4,3.7,4.3,56,6.7,1.9,0.8,0.3,0.1,6.5,9,315,1389.6,581.6,333.1,181.2,93.7,40,400.1,8,0,124.7,8,8,921.77,1
"55","2015-08-04","Crossing and Finishing","Centre Midfield","2015-08-04 20:56:00","2015-08-04 20:56:00",6.17,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,253.1,2.21,62.47,43.71,24.33,11.73,48.28,16.85,1.96,152,138.25,12.61,0,5.62,0.55,0,0,0,268.5,5,8,0,0,8,0,0,9.16,167,56,12,4,0,0,5,0,0,0,0,2.1,0.3,0.2,0.1,0,1.4,3.7,56.8,293.1,144.1,51.3,44.7,12.1,0,84.4,0,0,22.7,0,0,0,1
"56","2015-08-05","","Centre Midfield","2015-08-05 19:56:00","2015-08-05 19:56:00",113.91,"Game","Full","SPI IQ Absolutes","First Team",0,0,8979.86,57.69,997.54,1675.01,1078.17,410.18,1559.28,28.8,3.42,189,149.25,460.17,2.82,38.35,8.58,15.49,26.39,18.3,9333.9,185,118,41,0,127,46,9,201.63,6778,1369,258,50,17,14,59,22,0,4.3,276,53,14.1,5.2,2.1,0.8,46.8,7.2,2145.9,10074.5,4289.4,2523.8,1270.7,625.5,249.6,2900.7,135,0,1044.6,60,60,7199.46,1
"57","2015-08-05","1st Half","Centre Midfield","2015-08-05 19:59:00","2015-08-05 19:59:00",46.89,"Game","Full","SPI IQ Absolutes","First Team",0,0,5428.11,29.77,471.27,1021.97,729.75,259.24,962.09,28.8,5.31,188,167.66,270.69,0,3.42,5.06,9.59,17.36,11.45,5832.9,113,67,24,0,73,27,7,120.4,4165,848,160,27,10,7,34,16,-0.9,3.8,203,29.5,9,3,1.3,0.5,28.2,10,1292.6,6066.8,2522.1,1603.1,742.9,384.8,164.9,1746.8,83,0,652.5,38,38,4530.29,1
"58","2015-08-05","2nd Half","Centre Midfield","2015-08-05 20:59:00","2015-08-05 20:59:00",28.5,"Game","Full","SPI IQ Absolutes","First Team",0,0,3086.05,18.63,284.96,477.91,319.79,148.67,590.98,27.36,4.69,189,165.32,155.77,0,3.56,3.16,5.89,9.03,6.85,3371.3,71,51,17,0,54,19,2,78.62,2471,512,95,23,5,7,24,6,2.6,4.6,73,15.9,5,2.2,0.8,0.3,16.3,9.5,849.2,3510.6,1324.3,905.4,524.6,239.9,84.7,1010.8,52,0,387.9,22,22,2685.21,1
"59","2015-08-13","","Centre Midfield","2015-08-13 19:26:00","2015-08-13 19:26:00",128.84,"","Full","SPI IQ Absolutes","First Team",0,0,5954.79,93.04,1639.85,1281.17,474.86,245.23,870.31,25.09,2.24,178,121.48,179.98,30.34,75.73,8.25,7.39,3.76,0.08,5243.6,93,70,15,0,80,23,3,146.24,4113,856,166,47,6,10,40,9,2.3,2.3,116,56,7.3,3,1.2,0.3,31,4.2,1072.7,6685.1,3651.6,1197.3,675.5,325.1,72.1,1924.8,70,0,574.1,23,23,2635.68,1
"60","2015-08-18","","Centre Midfield","2015-08-18 17:33:00","2015-08-18 17:33:00",115.49,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,5397.31,47.7,882.2,1181.4,701.38,331.67,611.6,25.24,2.06,163,108.23,155.57,0.48,103.58,8.53,2.9,0,0,4548.5,91,43,23,0,59,23,1,1460.03,4292,897,198,33,6,2,32,16,6.2,5.6,210,41.2,6.3,3.3,1,0.4,28,4,1245.1,6028.5,3073.7,1060.6,821.3,305,118.8,1735.8,66,0,421.3,22,22,2579.12,1
"61","2015-08-18","Passing Exercise","Centre Midfield","2015-08-18 18:10:00","2015-08-18 18:10:00",15.33,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,890.17,14.7,161.19,131.3,121.38,107.3,275.18,14.51,3.26,138,116.96,18.9,0,15.33,0,0,0,0,1600.3,52,11,0,0,11,1,0,25.53,1101,196,26,6,1,0,7,0,0,0,0,7,2.1,0.6,0,0,4.7,5.1,108.2,1010.8,476.9,298.9,102.6,5.6,0,291,48,0,233.4,0,0,0,1
"62","2015-08-18","SAQ","Centre Midfield","2015-08-18 18:25:00","2015-08-18 18:25:00",8.25,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,245.75,4.28,115.19,17.52,15.71,13.28,19.3,18.68,1.39,141,112.7,9.25,0,8.25,0,0,0,0,127.9,0,2,7,0,5,4,0,17.21,144,78,43,7,1,0,4,0,0,0,0,2.8,0.2,0.1,0.1,0.1,1.5,3,56.5,317.2,163.1,24.8,20.6,18.6,17.3,91.3,0,0,0,0,0,0,1
"63","2015-08-18","Fartlek Running","Centre Midfield","2015-08-18 18:38:00","2015-08-18 18:38:00",11.08,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,1279.24,4.99,39.6,243.77,295.13,73.85,48.66,25.24,4.58,163,137.91,27.46,0,5.98,2.6,2.5,0,0,778.3,1,8,12,0,17,5,0,32.42,1207,215,60,6,3,0,0,12,6.7,4.8,167,6.9,0.9,0.6,0.5,0.3,6.9,10.3,443.3,1478.7,667.2,167,195.1,167.7,80.6,425.8,0,0,2.5,9,9,1190.21,1
"64","2015-08-18","Crossing and Finishing 2 Goals 6 Att Work","Centre Midfield","2015-08-18 18:53:00","2015-08-18 18:53:00",34,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,2480.71,11.16,283.35,641.82,216.37,131.02,268.46,22.28,3.06,159,131.5,63.67,0,27.94,5.66,0.39,0,0,1909.2,38,23,4,0,26,13,1,53.25,1572,395,66,13,1,2,19,4,4.3,7.7,43,16.2,3,2,0.4,0.1,12.5,6.1,637,2701.3,1283.8,555.1,503,113.1,20.9,777.8,18,0,185.4,13,13,1394.04,1
"65","2015-09-24","","Centre Midfield","2015-09-24 19:38:00","2015-09-24 19:38:00",100.44,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,4355.57,74.12,1242.95,1046.79,299.56,187.55,534.99,25.63,2.1,155,107.5,115.36,0,99.37,1.07,0,0,0,3433.4,52,50,18,0,55,22,1,72.15,3112,499,106,21,0,1,20,3,-0.9,8.4,33,43.3,5,1.9,0.9,0.4,23.7,3.9,818.4,5094,2727.4,783.5,428.5,259.7,130.1,1466.7,21,0,337,9,9,934.28,1
"66","2015-09-24","5v2 10x10","Centre Midfield","2015-09-24 19:54:00","2015-09-24 19:54:00",18.17,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,585.83,24.48,234.34,114.25,53.76,30.34,90.59,13.61,1.83,143,105.95,19.06,0,18.17,0,0,0,0,566.1,9,3,0,0,8,0,0,10.03,619,66,10,2,0,0,1,0,0,0,0,7.7,1.2,0.2,0,0,3.4,3.1,48.3,734.8,375,152.7,37.4,9.2,1.6,211.6,2,0,61.5,0,0,0,1
"67","2015-09-24","Att Combination Play","Centre Midfield","2015-09-24 20:15:00","2015-09-24 20:15:00",42.83,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,2938.97,33.45,609.73,704,196.33,125.67,386.12,25.63,3.11,153,120.43,59.32,0,41.92,0.91,0,0,0,2404.3,36,44,18,0,40,22,1,52.68,2056,382,88,14,0,0,17,2,-1.5,10,23,24,3.2,1.5,0.8,0.4,16,6.2,719.5,3439.9,1675.8,533.1,348,242.9,128.5,990.5,16,0,241.8,9,9,933.11,1
"68","2015-10-13","","Centre Midfield","2015-10-13 17:10:00","2015-10-13 17:10:00",83.36,"Day 3","Full","SPI IQ Absolutes","First Team",0,0,4096.28,44.75,1007.88,917.78,454.28,227.36,630.57,22.86,2.47,175,127.73,162.93,1.88,60.62,8.78,7.22,3.7,0,4012.2,88,62,8,0,73,10,0,92.19,3430,687,121,20,3,0,10,4,0.8,2.4,41,35.5,5.9,2.3,0.6,0.1,20.9,4.3,653.6,4506.2,2495.9,929.3,481.3,142.2,30,1297.5,60,0,424.6,13,13,1363.9,1
"69","2015-10-13","Warm Up","Centre Midfield","2015-10-13 17:10:00","2015-10-13 17:10:00",1.78,"Day 3","Full","SPI IQ Absolutes","First Team",0,0,0.91,0.08,0.83,0,0,0,0,3.28,0.03,86,76.26,1.27,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,4.55,79,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.2,0,3.8,0.8,0,0,0,0,1.1,0,0,0,0,0,0,1
"70","2015-10-13","4 Goals 18yrd to Half Way","Centre Midfield","2015-10-13 17:14:00","2015-10-13 17:14:00",14.58,"Day 3","Full","SPI IQ Absolutes","First Team",0,0,1560.38,7.78,198.29,344.69,195.3,107.74,331.03,20.45,5.48,174,146.31,43.97,0.01,6.74,2.69,4.42,0.72,0,1986.9,48,30,3,0,33,5,0,35.39,1439,304,57,7,1,0,4,1,-0.8,0,10,9.8,2.7,1,0.2,0,7.9,9,287.6,1703.3,825.4,444.4,212.2,61.8,13.6,490.4,37,0,240.3,10,10,1063.55,1
"71","2015-10-13","Possession Square - Rotate with Target Men","Centre Midfield","2015-10-13 17:33:00","2015-10-13 17:33:00",9.83,"Day 3","Full","SPI IQ Absolutes","First Team",0,0,694.21,8.23,130.24,173.16,107.23,47.74,115.72,16.31,3.75,175,156.22,38.34,0,2.29,2.88,1.68,2.98,0,766.4,17,12,0,0,14,1,0,16.71,727,141,23,4,0,0,2,1,4.2,0,10,5.4,1.1,0.4,0.1,0,3.5,5.9,100.8,747.1,415.7,171.1,87,13.8,0,215.1,13,0,76.5,2,2,200.15,1
"72","2015-10-13","Possession Break out","Centre Midfield","2015-10-13 17:47:00","2015-10-13 17:47:00",16.58,"Day 3","Full","SPI IQ Absolutes","First Team",0,0,879.9,11.68,245.92,196.66,89.18,48.7,93.71,22.86,2.61,163,134.8,33.07,0,13.63,2.07,0.89,0,0,684.5,9,13,4,0,15,3,0,16.8,610,148,29,2,1,0,1,1,1.9,0,11,8,1.1,0.5,0.2,0,4.7,4.7,157.9,1001.6,539.5,177,104.4,41.2,12.2,288.4,2,0,34.3,0,0,0,1
"73","2015-10-13","Att Combination Play","Centre Midfield","2015-10-13 18:09:00","2015-10-13 18:09:00",14.1,"Day 3","Full","SPI IQ Absolutes","First Team",0,0,408.46,4.56,73.83,77.2,39.58,16.87,67.03,20.27,1.23,155,115.17,18.48,0,13.7,0.4,0,0,0,394.6,10,7,1,0,10,1,0,9.04,324,80,7,6,0,0,3,1,-2.1,0,10,3.1,0.5,0.3,0.1,0,2.1,2.5,96.3,462.1,215.6,94.3,68,24.1,4.2,133,6,0,52.2,1,1,100.15,1
"74","2015-10-14","","Centre Midfield","2015-10-14 17:13:00","2015-10-14 17:13:00",70.73,"Day 3","Full","SPI IQ Absolutes","First Team",0,0,3848.53,52.21,1009.47,670.89,307.14,201.47,549.41,23.29,2.52,170,118.94,111.15,0.84,56.12,5.81,5.6,0.77,0,3334.1,68,70,18,0,72,13,3,103.1,2870,758,159,24,4,4,22,1,5.2,0,11,33,4.6,2.3,1.1,0.2,20.7,5,837.4,4460.3,2214.7,777.4,503.5,275.9,58,1284.2,35,0,280.3,11,11,1134.13,1
"75","2015-10-14","Passing Triangles","Centre Midfield","2015-10-14 17:17:00","2015-10-14 17:17:00",10.33,"Day 3","Full","SPI IQ Absolutes","First Team",0,0,654.04,9.86,138.92,57.96,34.54,39.55,106.92,17.89,2.54,131,116.21,12.23,0,10.33,0,0,0,0,588.3,15,19,1,0,12,0,0,18.05,603,177,18,3,1,1,2,0,0,0,0,4.7,1,0.5,0.3,0,3.7,5.9,171,794.5,297.3,182.1,95.9,68.2,7,228.8,8,0,52.5,0,0,0,1
"76","2015-10-14","SAQ","Centre Midfield","2015-10-14 17:30:00","2015-10-14 17:30:00",12.5,"Day 3","Full","SPI IQ Absolutes","First Team",0,0,527.77,9.01,243.43,46.77,20.42,16.56,66.79,16.85,2.02,126,105.3,12.51,0,12.5,0,0,0,0,349.4,5,12,4,0,14,2,0,20.48,270,133,57,5,0,0,6,0,0,0,0,5.7,0.4,0.3,0.2,0,2.9,3.9,115.8,622.6,345.4,64.8,65.5,39.8,10.5,179.3,0,0,17,0,0,0,1
"77","2015-10-14","3 Colours Possession 1/4 Pitch 7v7v7","Centre Midfield","2015-10-14 17:45:00","2015-10-14 17:45:00",15.33,"Day 3","Full","SPI IQ Absolutes","First Team",0,0,1334.34,14.41,189.87,245.77,162.87,87.92,207.79,23.29,3.99,170,141.29,42.58,0,7.07,3.6,3.9,0.77,0,1340.7,26,23,6,0,28,6,1,34.97,1158,276,49,9,2,0,7,1,5.2,0,11,8.5,2,1,0.4,0.1,7.2,7.8,346.9,1540.2,654.8,326.5,223.1,101.3,22.5,443.5,15,0,115.7,8,8,833.28,1
"78","2015-10-14","Attack v Defence Half Pitch - 7v7 - 3 Teams","Centre Midfield","2015-10-14 18:04:00","2015-10-14 18:04:00",15.75,"Day 3","Full","SPI IQ Absolutes","First Team",0,0,964.36,8.17,203.93,236.1,76.34,49.69,156.49,21.13,2.97,166,126.54,29.65,0,12.2,1.85,1.7,0,0,940.7,20,15,7,0,17,5,2,22.34,668,159,35,7,1,1,6,0,0,0,0,7.9,1.1,0.5,0.2,0.1,5.2,5.5,194.3,1113,581.5,185.2,110.9,65.3,18.1,320.5,12,0,90.2,3,3,300.85,1
"79","2015-10-20","","Centre Midfield","2015-10-20 18:13:00","2015-10-20 18:13:00",86.55,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,4985.48,39.18,816.5,1086.66,403.04,234.33,822.1,26.39,2.54,200,114.34,116.69,2.39,78.47,4.82,0.74,0.02,0.04,4885.7,106,60,8,0,54,11,4,90.37,3975,633,99,23,4,4,18,10,4.4,6,128,36.2,7.4,3.4,0.8,0.2,25.5,4.9,1096.2,5499.5,2574.3,1298.2,809.2,230.3,56.6,1583.4,75,0,616.5,22,22,2407.01,1
"80","2015-10-20","Passing Drill","Centre Midfield","2015-10-20 18:25:00","2015-10-20 18:25:00",19.5,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,927.05,11.15,129.47,127.91,102.76,100.04,345.73,14.54,2.59,119,100.46,18.27,0,19.5,0,0,0,0,1863.6,57,14,0,0,8,0,0,16.14,1111,146,9,0,1,0,1,0,0,0,0,6.3,2.3,0.6,0,0,4.9,4.2,126.6,1049.9,448.8,346.5,118.3,6.7,1.7,302.3,53,0,294.5,0,0,0,1
"81","2015-10-20","Crossing and Finishing 2 Goals 6 Att Work","Centre Midfield","2015-10-20 18:49:00","2015-10-20 18:49:00",41.75,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,3470.02,15,354.45,805.06,261,120.74,451.01,26.39,3.34,161,129.05,73.36,0,37.04,3.99,0.72,0,0,2775.5,46,45,8,0,44,11,4,65.18,2546,460,83,19,3,3,13,10,4.4,6,128,20.3,4.8,2.7,0.8,0.2,17.7,7.1,959.6,3820.6,1598.9,905.3,680.9,223.7,55,1100,21,0,304.8,21,21,2306.73,1
"82","2015-10-21","","Centre Midfield","2015-10-21 18:33:00","2015-10-21 18:33:00",83.75,"Day 3","Full","SPI IQ Absolutes","First Team",0,0,4182.83,75.43,974.56,904.13,414.33,236.05,568.73,28.01,2.39,180,118.65,141.54,1.63,68.92,5.03,4.56,3.3,0.32,3759.7,57,60,11,0,62,17,1,74.7,3400,506,93,12,1,2,24,2,0.9,5.2,37,37.4,5.5,2.1,1,0.3,22.8,4.5,819.1,4916.4,2466.2,869.8,440.1,277.4,101.7,1415.6,26,0,317.4,11,11,1284.39,1
"83","2015-10-21","5v2 10x10","Centre Midfield","2015-10-21 18:43:00","2015-10-21 18:43:00",8.42,"Day 3","Full","SPI IQ Absolutes","First Team",0,0,112.64,6.96,58.79,25.13,10.8,4.2,4.01,12.38,0.78,114,86.23,6.77,0,8.42,0,0,0,0,46.4,0,0,0,0,0,0,0,1.89,123,9,2,0,0,0,1,0,0,0,0,2.1,0.2,0,0,0,0.7,1.5,8.7,159.5,85,15.6,8.2,0.5,0,45.9,0,0,0,0,0,0,1
"84","2015-10-21","5v2 10x10 - 3 corridors","Centre Midfield","2015-10-21 18:52:00","2015-10-21 18:52:00",7.08,"Day 3","Full","SPI IQ Absolutes","First Team",0,0,288.37,10.83,63.84,41.43,36.49,29.07,78.7,14.51,2.25,150,115.16,8.69,0,6.91,0.17,0,0,0,457.8,12,10,0,0,7,3,0,5.4,353,47,6,0,0,0,0,0,0,0,0,2.5,0.5,0.3,0.1,0,1.8,4.3,65.8,392.2,144.7,74.3,49.6,13.3,2.9,112.9,7,0,50.3,0,0,0,1
"85","2015-10-21","5v2 Free Space","Centre Midfield","2015-10-21 19:01:00","2015-10-21 19:01:00",8.67,"Day 3","Full","SPI IQ Absolutes","First Team",0,0,445.6,11.43,125.9,93.89,68.96,36.61,67.16,15.91,2.86,154,132.17,15.97,0,7.67,0.99,0,0,0,479.5,7,2,0,0,8,0,0,9.9,524,69,12,0,0,0,0,0,0,0,0,4.4,0.8,0.3,0,0,2.5,4.7,59.2,528.3,274.8,106.2,50.2,7.5,1.5,152.1,1,0,28.6,0,0,0,1
"86","2015-10-21","Finishing Combinations","Centre Midfield","2015-10-21 19:12:00","2015-10-21 19:12:00",19.33,"Day 3","Full","SPI IQ Absolutes","First Team",0,0,979.04,17.12,279.34,184.77,69.66,53.35,93.93,21.64,2.29,150,125.91,29.15,0,19.1,0.23,0,0,0,666.8,9,13,5,0,20,1,0,18.89,720,104,22,7,1,0,13,0,0,0,0,9.5,0.7,0.4,0.4,0.1,5.5,4.8,240.6,1189.2,617,115.7,89.7,120.5,30.4,342.4,2,0,36,0,0,0,1
"87","2015-10-21","11 v 11 2/3 Pitch","Centre Midfield","2015-10-21 19:37:00","2015-10-21 19:37:00",17.25,"Day 3","Full","SPI IQ Absolutes","First Team",0,0,1733.92,10.66,152.48,428.66,185.17,82.81,288.56,28.01,4.59,180,149.74,60.68,0,5.57,3.5,4.56,3.3,0.32,1789.7,25,33,6,0,26,13,1,31.32,1238,216,45,3,0,2,9,1,-6.1,0,13,10.5,2.5,1,0.5,0.2,9.2,8.9,424.6,1990.7,863.4,441.7,222.8,135,66.9,573.2,14,0,181.4,11,11,1284.5,1
"88","2015-11-20","","Centre Midfield","2015-11-20 18:28:00","2015-11-20 18:28:00",63.92,"Day 3","Full","SPI IQ Absolutes","First Team",0,0,4260.37,51.1,888.58,984.24,368.64,228.94,684.89,26.68,3.22,178,127.31,136.82,0,45.62,8.7,6.9,2.6,0.11,4192.7,81,67,22,1,64,24,4,107.53,3296,694,136,36,10,2,31,2,5.1,5.4,21,34.6,5.5,2.5,1.1,0.4,23.4,6.1,934.4,5035.5,2430.5,873.7,535.1,287.5,111.8,1449.9,52,0,411.6,17,17,1820.38,1
"89","2015-11-20","6 Goals Half Way to 18 Yard Box","Centre Midfield","2015-11-20 18:41:00","2015-11-20 18:41:00",9.42,"Day 3","Full","SPI IQ Absolutes","First Team",0,0,943.79,8.69,137.02,184.5,82.79,75.23,183.19,21.67,4.83,169,139.47,25.32,0,4.26,2.97,2.04,0.14,0,1102.3,23,17,5,0,17,5,2,25.62,828,173,32,10,3,0,7,1,0,0,11,6,1.3,0.7,0.3,0.1,5.1,9.1,247.8,1104.6,472.1,219.4,151.3,75.8,20.6,318,15,0,111.7,5,5,539.85,1
"90","2015-11-20","11 v 11 1 Touch Small Pitch","Centre Midfield","2015-11-20 18:52:00","2015-11-20 18:52:00",5.75,"Day 3","Full","SPI IQ Absolutes","First Team",0,0,484.34,8.06,117,102.85,47.45,30.6,85.1,20.81,4.37,159,138.3,12.33,0,4.68,0.95,0.13,0,0,524.8,11,10,2,0,10,2,1,10.43,405,90,13,3,0,0,3,0,0,0,0,4,0.7,0.3,0.1,0,2.6,7.7,95.2,569.7,285,101.2,58.7,27.2,9.4,164,6,0,53.3,1,1,100.22,1
"91","2015-11-20","11 v 11 2 Touch Half Pitch Narrow","Centre Midfield","2015-11-20 18:58:00","2015-11-20 18:58:00",6.08,"Day 3","Full","SPI IQ Absolutes","First Team",0,0,640.52,5.2,90.46,131.19,58.13,36.13,145.06,21.02,5.22,171,144.16,17.33,0,3.34,0.74,1.16,0.84,0,811.2,20,11,4,0,12,4,0,15.19,540,114,21,4,1,0,3,0,0,0,0,4,1,0.5,0.1,0,3.4,9.4,144.6,739.5,325.7,167.1,96.3,35.9,12.4,212.9,16,0,105.8,3,3,331.37,1
"92","2015-11-20","11 v 11 2 Touch Central Free Wide Half Pitch","Centre Midfield","2015-11-20 19:07:00","2015-11-20 19:07:00",11.83,"Day 3","Full","SPI IQ Absolutes","First Team",0,0,1219.52,5.51,168.3,289.57,102.44,53.74,211.79,26.68,4.81,178,154.14,42.81,0,3.56,3.23,3.33,1.61,0.11,1230.5,24,19,10,1,15,11,1,31.62,872,231,46,6,2,2,6,1,10.8,0,10,7.8,1.7,0.7,0.3,0.2,6.7,9.4,308,1441.4,617.7,290.7,158,92.4,57.6,415,15,0,130.2,8,8,860.11,1
"93","2015-11-20","Crossing and Finishing","Centre Midfield","2015-11-20 19:20:00","2015-11-20 19:20:00",5.5,"Day 3","Full","SPI IQ Absolutes","First Team",0,0,301.45,3.05,62.44,96.2,14.49,5.28,24.43,21.89,2.4,145,131.52,9.45,0,5.5,0,0,0,0,168,1,7,0,0,6,1,0,10.09,162,34,7,7,4,0,6,0,0,0,0,2.7,0.1,0.2,0.1,0,1.7,5,85.6,357.8,192.4,22.1,40,40,5.6,103,0,0,4.6,0,0,0,1
"94",NA,"","Centre Midfield","2015-03-06 19:36:00","2015-03-06 19:36:00",97.68,"Day 2","Full","SPI IQ Absolutes","First Team",0,0,4285.02,73.17,1134.09,875.45,528.43,273.62,675.44,22.79,2.26,178,127.07,194.31,0.01,80.41,9.35,4.5,2.92,0.49,4430.7,94,47,19,1,56,18,2,135.2,3565,674,149,56,20,7,39,2,-10,4,21,40.5,6.3,2.3,0.7,0.2,23.3,4,692.3,5023.3,2645.5,919.2,450.6,172,69.8,1446.3,60,0,441.9,9,9,901.87,1
